PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,TARGET_TAXON,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES_EPITHET,SPECIES_NAME
1/13/2025,4871,YELLOW-GREEN ALGAE,OPHIOCYTIUM COCHLEARE,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,SCIADIACEAE,OPHIOCYTIUM,COCHLEARE,OPHIOCYTIUM COCHLEARE
1/13/2025,4872,YELLOW-GREEN ALGAE,OPHIOCYTIUM,HETEROKONTOPHYTA,XANTHOPHYCEAE,MISCHOCOCCALES,SCIADIACEAE,OPHIOCYTIUM,,
1/13/2025,4873,YELLOW-GREEN ALGAE,TRIBONEMA,HETEROKONTOPHYTA,XANTHOPHYCEAE,TRIBONEMATALES,TRIBONEMATACAE,TRIBONEMA,,
1/13/2025,4874,GREEN ALGAE,CHLOROPHYTA,CHLOROPHYTA,,,,,,
1/13/2025,4875,UNDETERMINED,CYST,CYST,,,,,,
1/13/2025,5136,DIATOM,ACANTHOCERAS,HETEROKONTOPHYTA,MEDIOPHYCEAE,CHAETOCEROTALES,CHAETOCEROTACEAE,ACANTHOCERAS,,
1/13/2025,5137,GREEN ALGAE,ACUTODESMUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,ACUTODESMUS,,
1/13/2025,5138,CYANOBACTERIA,ANABAENOPSIS ARNOLDII,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,NODULARIACEAE,ANABAENOPSIS,ARNOLDII,ANABAENOPSIS ARNOLDII
1/13/2025,5139,GREEN ALGAE,ANKISTRODESMUS ARCUATUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,ANKISTRODESMUS,ARCUATUS,ANKISTRODESMUS ARCUATUS
1/13/2025,5140,GREEN ALGAE,ANKISTRODESMUS FUSIFORMIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,ANKISTRODESMUS,FUSIFORMIS,ANKISTRODESMUS FUSIFORMIS
1/13/2025,5141,GREEN ALGAE,ANKYRA ANCORA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SPHAEROPLEACEAE,ANKYRA,ANCORA,ANKYRA ANCORA
1/13/2025,5142,CYANOBACTERIA,APHANIZOMENON KLEBAHNII,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,APHANIZOMENON,KLEBAHNII,APHANIZOMENON KLEBAHNII
1/13/2025,5143,OTHER,BICOSOECA,BIGYRA,BICOECIDEA,BICOSOECALES,BICOSOECACEAE,BICOSOECA,,
1/13/2025,5144,OTHER,BICOSOECA PARVA,BIGYRA,BICOECIDEA,BICOSOECALES,BICOSOECACEAE,BICOSOECA,PARVA,BICOSOECA PARVA
1/13/2025,5145,DIATOM,CAPARTOGRAMMA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,NAVICULALES,NAVICULACEAE,CAPARTOGRAMMA,,
1/13/2025,5146,EUSTIGMATOPHYTES,CHARACIOPSIS,HETEROKONTOPHYTA,EUSTIGMATOPHYCEAE,EUSTIGMATALES,CHLOROBOTRYACEAE,CHARACIOPSIS,,
1/13/2025,5147,GREEN ALGAE,CHLAMYDOMONAS GLOEOPARA,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,CHLAMYDOMONADACEAE,CHLAMYDOMONAS,GLOEOPARA,CHLAMYDOMONAS GLOEOPARA
1/13/2025,5148,GREEN ALGAE,CHLOROGONIUM ELONGATUM,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,HAEMATOCOCCACEAE,CHLOROGONIUM,ELONGATUM,CHLOROGONIUM ELONGATUM
1/13/2025,5149,GREEN ALGAE,CHLOROIDIUM ELLIPSOIDEUM,CHLOROPHYTA,TREBOUXIOPHYCEAE,WATANABEALES,WATANABEACEAE,CHLOROIDIUM,ELLIPSOIDEUM,CHLOROIDIUM ELLIPSOIDEUM
1/13/2025,5150,GREEN ALGAE,CHLOROMONAS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,CHLAMYDOMONADACEAE,CHLOROMONAS,,
1/13/2025,5151,GREEN ALGAE,CHLOROMONAS GROVEI,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,CHLAMYDOMONADACEAE,CHLOROMONAS,GROVEI,CHLOROMONAS GROVEI
1/13/2025,5152,GOLDEN ALGAE,CHRYSAMOEBA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,CHRYSAMOEBACEAE,CHRYSAMOEBA,,
1/13/2025,5153,OTHER,CHRYSOCHROMULINA,HAPTOPHYTA,COCCOLITHOPHYCEAE,PRYMNESIALES,CHRYSOCHROMULINACEAE,CHRYSOCHROMULINA,,
1/13/2025,5154,GOLDEN ALGAE,CHRYSOCOCCUS RUFESCENS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,CHRYSOCOCCACEAE,CHRYSOCOCCUS,RUFESCENS,CHRYSOCOCCUS RUFESCENS
1/13/2025,5155,GOLDEN ALGAE,CHRYSOSPHAERA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHRYSOSPHAERALES,CHRYSOSPHAERACEAE,CHRYSOSPHAERA,,
1/13/2025,5156,GOLDEN ALGAE,CHRYSOSPHAERELLA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,PARAPHYSOMONADALES,CHRYSOSPHAERELLACEAE,CHRYSOSPHAERELLA,,
1/13/2025,5157,CYANOBACTERIA,COELOMORON,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,COELOMORON,,
1/13/2025,5158,GREEN ALGAE,COENOCHLORIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,COENOCHLORIS,,
1/13/2025,5159,GREEN ALGAE,COENOCYSTIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,RADIOCOCCACEAE,COENOCYSTIS,,
1/13/2025,5160,EUGLENOIDS,COLACIUM,EUGLENOPHYTA,EUGLENOPHYCEAE,EUGLENALES [=EUGLENIDA],EUGLENACEAE,COLACIUM,,
1/13/2025,5161,DIATOM,COSCINODISCUS,HETEROKONTOPHYTA,COSCINODISCOPHYCEAE,COSCINODISCALES,COSCINODISCACEAE,COSCINODISCUS,,
1/13/2025,5162,CYANOBACTERIA,CUSPIDOTHRIX,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,CUSPIDOTHRIX,,
1/13/2025,5163,CYANOBACTERIA,CYANOBIUM,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,PROCHLOROCOCCACEAE,CYANOBIUM,,
1/13/2025,5164,CYANOBACTERIA,CYANODICTYON,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,CYANODICTYON,,
1/13/2025,5165,CYANOBACTERIA,CYANODICTYON TUBIFORME,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,CYANODICTYON,TUBIFORME,CYANODICTYON TUBIFORME
1/13/2025,5166,CYANOBACTERIA,CYANONEPHRON,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCACEAE,CYANONEPHRON,,
1/13/2025,5167,CYANOBACTERIA,CYLINDROSPERMOPSIS CURVISPORA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,CYLINDROSPERMOPSIS,CURVISPORA,CYLINDROSPERMOPSIS CURVISPORA
1/13/2025,5168,GREEN ALGAE,DESMIDIUM BAILEYI,CHAROPHYTA,ZYGNEMATOPHYCEAE,DESMIDIALES,DESMIDIACEAE,DESMIDIUM,BAILEYI,DESMIDIUM BAILEYI
1/13/2025,5169,GREEN ALGAE,DESMODESMUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,DESMODESMUS,,
1/13/2025,5170,GREEN ALGAE,DESMODESMUS ABUNDANS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,DESMODESMUS,ABUNDANS,DESMODESMUS ABUNDANS
1/13/2025,5171,GREEN ALGAE,DESMODESMUS COMMUNIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,DESMODESMUS,COMMUNIS,DESMODESMUS COMMUNIS
1/13/2025,5172,GREEN ALGAE,DESMODESMUS INTERMEDIUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,DESMODESMUS,INTERMEDIUS,DESMODESMUS INTERMEDIUS
1/13/2025,5173,GREEN ALGAE,DESMODESMUS OPOLIENSIS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,DESMODESMUS,OPOLIENSIS,DESMODESMUS OPOLIENSIS
1/13/2025,5174,DIATOM,DIATOMA VULGARIS,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,RHABDONEMATALES,TABELLARIACEAE,DIATOMA,VULGARIS,DIATOMA VULGARIS
1/13/2025,5175,GREEN ALGAE,DICHOTOMOCOCCUS CURVATUS,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIALES,BOTRYOCOCCACEAE,DICHOTOMOCOCCUS,CURVATUS,DICHOTOMOCOCCUS CURVATUS
1/13/2025,5176,CYANOBACTERIA,DOLICHOSPERMUM COMPACTUM,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,COMPACTUM,DOLICHOSPERMUM COMPACTUM
1/13/2025,5177,CYANOBACTERIA,DOLICHOSPERMUM FLOSAQUAE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,FLOSAQUAE,DOLICHOSPERMUM FLOSAQUAE
1/13/2025,5178,CYANOBACTERIA,DOLICHOSPERMUM MENDOTAE,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,MENDOTAE,DOLICHOSPERMUM MENDOTAE
1/13/2025,5179,CYANOBACTERIA,DOLICHOSPERMUM PLANCTONICUM,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,PLANCTONICUM,DOLICHOSPERMUM PLANCTONICUM
1/13/2025,5180,CYANOBACTERIA,DOLICHOSPERMUM SIGMOIDEUM,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,SIGMOIDEUM,DOLICHOSPERMUM SIGMOIDEUM
1/13/2025,5181,CYANOBACTERIA,DOLICHOSPERMUM SMITHII,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,SMITHII,DOLICHOSPERMUM SMITHII
1/13/2025,5182,CYANOBACTERIA,DOLICHOSPERMUM SPIROIDES,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,DOLICHOSPERMUM,SPIROIDES,DOLICHOSPERMUM SPIROIDES
1/13/2025,5183,GREEN ALGAE,DREPANOCHLORIS NANNOSELENE,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,DREPANOCHLORIS,NANNOSELENE,DREPANOCHLORIS NANNOSELENE
1/13/2025,5184,GREEN ALGAE,ELAKATOTHRIX ACUTA,CHAROPHYTA,KLEBSORMIDIOPHYCEAE,KLEBSORMIDIALES,ELAKATOTRICHACEAE,ELAKATOTHRIX,ACUTA,ELAKATOTHRIX ACUTA
1/13/2025,5185,DIATOM,ENCYONEMA REIMERI,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,CYMBELLALES,GOMPHONEMATACEAE,ENCYONEMA,REIMERI,ENCYONEMA REIMERI
1/13/2025,5186,GOLDEN ALGAE,EPIPYXIS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHROMULINALES,DINOBRYACEAE,EPIPYXIS,,
1/13/2025,5187,DIATOM,EPITHEMIA GIBBA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,RHOPALODIALES,RHOPALODIACEAE,EPITHEMIA,GIBBA,EPITHEMIA GIBBA
1/13/2025,5188,GREEN ALGAE,EUASTRUM ELEGANS,CHAROPHYTA,ZYGNEMATOPHYCEAE,DESMIDIALES,DESMIDIACEAE,EUASTRUM,ELEGANS,EUASTRUM ELEGANS
1/13/2025,5189,GREEN ALGAE,EUASTRUM INSULARE,CHAROPHYTA,ZYGNEMATOPHYCEAE,DESMIDIALES,DESMIDIACEAE,EUASTRUM,INSULARE,EUASTRUM INSULARE
1/13/2025,5190,DIATOM,FALLACIA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,NAVICULALES,SELLAPHORACEAE,FALLACIA,,
1/13/2025,5191,DIATOM,FRAGILARIA RECAPITELLATA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,FRAGILARIALES,FRAGILARIACEAE,FRAGILARIA,RECAPITELLATA,FRAGILARIA RECAPITELLATA
1/13/2025,5192,DIATOM,FRAGILARIA TENERA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,FRAGILARIALES,FRAGILARIACEAE,FRAGILARIA,TENERA,FRAGILARIA TENERA
1/13/2025,5193,DIATOM,FRAGILARIACEAE,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,FRAGILARIALES,FRAGILARIACEAE,,,
1/13/2025,5194,DIATOM,GOMPHONEMATACEAE,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,CYMBELLALES,GOMPHONEMATACEAE,,,
1/13/2025,5195,DINOFLAGELLATES,GYRODINIUM,DINOFLAGELLATA,DINOPHYCEAE,GYMNODINIALES,GYRODINIACEAE,GYRODINIUM,,
1/13/2025,5196,GREEN ALGAE,HAFNIOMONAS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,DUNALIELLACEAE,HAFNIOMONAS,,
1/13/2025,5197,DIATOM,HIPPODONTA CAPITATA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,NAVICULALES,NAVICULACEAE,HIPPODONTA,CAPITATA,HIPPODONTA CAPITATA
1/13/2025,5198,GREEN ALGAE,KERATOCOCCUS,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,CHLORELLACEAE,KERATOCOCCUS,,
1/13/2025,5199,GREEN ALGAE,KOLIELLA,CHLOROPHYTA,TREBOUXIOPHYCEAE,PRASIOLALES,KOLIELLACEAE,KOLIELLA,,
1/13/2025,5200,GOLDEN ALGAE,LAGYNION,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHRYSOSACCALES,STYLOCOCCACEAE,LAGYNION,,
1/13/2025,5201,CYANOBACTERIA,LEIBLEINIA,CYANOBACTERIA,CYANOPHYCEAE,OSCILLATORIALES,MICROCOLEACEAE,LEIBLEINIA,,
1/13/2025,5202,GREEN ALGAE,LEMMERMANNIA TRIANGULARIS,CHLOROPHYTA,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,TREBOUXIOPHYCEAE INCERTAE SEDIS,LEMMERMANNIA,TRIANGULARIS,LEMMERMANNIA TRIANGULARIS
1/13/2025,5203,CYANOBACTERIA,LIMNOCOCCUS LIMNETICUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CYANOTHRICHACEAE,LIMNOCOCCUS,LIMNETICUS,LIMNOCOCCUS LIMNETICUS
1/13/2025,5204,CYANOBACTERIA,LIMNOLYNGBYA CIRCUMCRETA,CYANOBACTERIA,CYANOPHYCEAE,LEPTOLYNGBYALES,LEPTOLYNGBYACEAE,LIMNOLYNGBYA,CIRCUMCRETA,LIMNOLYNGBYA CIRCUMCRETA
1/13/2025,5205,GREEN ALGAE,LOBOMONAS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,CHLAMYDOMONADACEAE,LOBOMONAS,,
1/13/2025,5206,CYANOBACTERIA,MACROSPERMUM,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,MACROSPERMUM,,
1/13/2025,5207,GOLDEN ALGAE,MALLOMONAS AKROKOMOS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,SYNURALES,MALLOMONADACEAE,MALLOMONAS,AKROKOMOS,MALLOMONAS AKROKOMOS
1/13/2025,5208,GOLDEN ALGAE,MALLOMONAS PSEUDOCORONATA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,SYNURALES,MALLOMONADACEAE,MALLOMONAS,PSEUDOCORONATA,MALLOMONAS PSEUDOCORONATA
1/13/2025,5209,CYANOBACTERIA,MERISMOPEDIA TRANQUILLA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,MERISMOPEDIA,TRANQUILLA,MERISMOPEDIA TRANQUILLA
1/13/2025,5210,GREEN ALGAE,MONACTINUS SIMPLEX,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,HYDRODICTYACEAE,MONACTINUS,SIMPLEX,MONACTINUS SIMPLEX
1/13/2025,5211,GREEN ALGAE,MONORAPHIDIUM LITORALE,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SELENASTRACEAE,MONORAPHIDIUM,LITORALE,MONORAPHIDIUM LITORALE
1/13/2025,5212,GREEN ALGAE,MUCIDOSPHAERIUM PULCHELLUM,CHLOROPHYTA,TREBOUXIOPHYCEAE,CHLORELLALES,CHLORELLACEAE,MUCIDOSPHAERIUM,PULCHELLUM,MUCIDOSPHAERIUM PULCHELLUM
1/13/2025,5213,CYANOBACTERIA,MYXOBAKTRON,CYANOBACTERIA,CYANOPHYCEAE,NODOSILINEALES,CYMATOLEGACEAE,MYXOBAKTRON,,
1/13/2025,5214,DIATOM,NAVICULA VENETA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,NAVICULALES,NAVICULACEAE,NAVICULA,VENETA,NAVICULA VENETA
1/13/2025,5215,DIATOM,NAVICULACEAE,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,NAVICULALES,NAVICULACEAE,,,
1/13/2025,5216,CYANOBACTERIA,NOSTOC,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,NOSTOCACEAE,NOSTOC,,
1/13/2025,5217,GOLDEN ALGAE,OCHROMONAS NANA,HETEROKONTOPHYTA,CHRYSOPHYCEAE,OCHROMONADALES,OCHROMONADACEAE,OCHROMONAS,NANA,OCHROMONAS NANA
1/13/2025,5218,DIATOM,ODONTIDIUM MESODON,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,FRAGILARIALES,FRAGILARIACEAE,ODONTIDIUM,MESODON,ODONTIDIUM MESODON
1/13/2025,5219,CYANOBACTERIA,PANNUS,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,MICROCYSTACEAE,PANNUS,,
1/13/2025,5220,DIATOM,PANTOCSEKIELLA OCELLATA,HETEROKONTOPHYTA,MEDIOPHYCEAE,STEPHANODISCALES,STEPHANODISCACEAE,PANTOCSEKIELLA,OCELLATA,PANTOCSEKIELLA OCELLATA
1/13/2025,5221,GREEN ALGAE,PEDINOMONAS,CHLOROPHYTA,PEDINOPHYCEAE,PEDINOMONADALES,PEDINOMONADACEAE,PEDINOMONAS,,
1/13/2025,5222,YELLOW-GREEN ALGAE,PERONIELLA,HETEROKONTOPHYTA,XANTHOPHYCEAE,XANTHOPHYCEAE ORDO INCERTAE SEDIS,XANTHOPHYCEAE FAMILIA INCERTAE SEDIS,PERONIELLA,,
1/13/2025,5223,CRYPTOPHYTES,PLAGIOSELMIS,CRYPTISTA,CRYPTOPHYCEAE,PYRENOMONADALES,GEMINIGERACEAE,PLAGIOSELMIS,,
1/13/2025,5224,OTHER,PRYMNESIUM,HAPTOPHYTA,COCCOLITHOPHYCEAE,PRYMNESIALES,PRYMNESIACEAE,PRYMNESIUM,,
1/13/2025,5225,OTHER,PRYMNESIUM PARVUM,HAPTOPHYTA,COCCOLITHOPHYCEAE,PRYMNESIALES,PRYMNESIACEAE,PRYMNESIUM,PARVUM,PRYMNESIUM PARVUM
1/13/2025,5226,CYANOBACTERIA,PSEUDANABAENA ARCUATA,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,ARCUATA,PSEUDANABAENA ARCUATA
1/13/2025,5227,CYANOBACTERIA,PSEUDANABAENA BICEPS,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,BICEPS,PSEUDANABAENA BICEPS
1/13/2025,5228,CYANOBACTERIA,PSEUDANABAENA ENDOPHYTICA,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,ENDOPHYTICA,PSEUDANABAENA ENDOPHYTICA
1/13/2025,5229,CYANOBACTERIA,PSEUDANABAENA MUCICOLA,CYANOBACTERIA,CYANOPHYCEAE,PSEUDANABAENALES,PSEUDANABAENACEAE,PSEUDANABAENA,MUCICOLA,PSEUDANABAENA MUCICOLA
1/13/2025,5230,GREEN ALGAE,PSEUDENDOCLONIUM,CHLOROPHYTA,ULVOPHYCEAE,ULVALES,KORNMANNIACEAE,PSEUDENDOCLONIUM,,
1/13/2025,5232,GREEN ALGAE,PSEUDOPEDIASTRUM BORYANUM,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,HYDRODICTYACEAE,PSEUDOPEDIASTRUM,BORYANUM,PSEUDOPEDIASTRUM BORYANUM
1/13/2025,5233,GREEN ALGAE,PSEUDOSCHROEDERIA ROBUSTA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,CHARACIACEAE,PSEUDOSCHROEDERIA,ROBUSTA,PSEUDOSCHROEDERIA ROBUSTA
1/13/2025,5234,DIATOM,PSEUDOSTAUROSIRA ROBUSTA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,FRAGILARIALES,STAUROSIRACEAE,PSEUDOSTAUROSIRA,ROBUSTA,PSEUDOSTAUROSIRA ROBUSTA
1/13/2025,5235,GREEN ALGAE,PTEROMONAS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,PHACOTACEAE,PTEROMONAS,,
1/13/2025,5236,CYANOBACTERIA,RAPHIDIOPSIS SETIGERA,CYANOBACTERIA,CYANOPHYCEAE,NOSTOCALES,APHANIZOMENONACEAE,RAPHIDIOPSIS,SETIGERA,RAPHIDIOPSIS SETIGERA
1/13/2025,5237,GREEN ALGAE,SCOURFIELDIA,CHLOROPHYTA,PEDINOPHYCEAE,SCOURFIELDIALES,SCOURFIELDIACEAE,SCOURFIELDIA,,
1/13/2025,5238,CYANOBACTERIA,SIPHONONEMA,CYANOBACTERIA,CYANOPHYCEAE,CHROOCOCCALES,CHROOCOCCACEAE,SIPHONONEMA,,
1/13/2025,5239,DIATOM,SKELETONEMA,HETEROKONTOPHYTA,MEDIOPHYCEAE,THALASSIOSIRALES,SKELETONEMATACEAE,SKELETONEMA,,
1/13/2025,5240,GREEN ALGAE,SPERMATOZOPSIS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,DUNALIELLACEAE,SPERMATOZOPSIS,,
1/13/2025,5241,GREEN ALGAE,SPERMATOZOPSIS EXSULTANS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,DUNALIELLACEAE,SPERMATOZOPSIS,EXSULTANS,SPERMATOZOPSIS EXSULTANS
1/13/2025,5242,GREEN ALGAE,SPHAEROCYSTIS PLANCTONICA,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,SPHAEROCYSTIDACEAE,SPHAEROCYSTIS,PLANCTONICA,SPHAEROCYSTIS PLANCTONICA
1/13/2025,5243,GREEN ALGAE,STAURODESMUS CUSPIDATUS,CHAROPHYTA,ZYGNEMATOPHYCEAE,DESMIDIALES,DESMIDIACEAE,STAURODESMUS,CUSPIDATUS,STAURODESMUS CUSPIDATUS
1/13/2025,5244,DIATOM,STAURONEIS SMITHII,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,NAVICULALES,STAURONEIDACEAE,STAURONEIS,SMITHII,STAURONEIS SMITHII
1/13/2025,5245,DIATOM,STAUROSIRELLA PINNATA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,FRAGILARIALES,STAUROSIRACEAE,STAUROSIRELLA,PINNATA,STAUROSIRELLA PINNATA
1/13/2025,5246,DIATOM,STEPHANODISCUS HANTZSCHII,HETEROKONTOPHYTA,MEDIOPHYCEAE,STEPHANODISCALES,STEPHANODISCACEAE,STEPHANODISCUS,HANTZSCHII,STEPHANODISCUS HANTZSCHII
1/13/2025,5247,GOLDEN ALGAE,STEPHANOPOROS,HETEROKONTOPHYTA,CHRYSOPHYCEAE,CHRYSOSACCALES,STYLOCOCCACEAE,STEPHANOPOROS,,
1/13/2025,5248,YELLOW-GREEN ALGAE,STICHOGLOEA,HETEROKONTOPHYTA,PHAEOTHAMNIOPHYCEAE,PHAEOTHAMNIALES,PHAEOTHAMNIACEAE,STICHOGLOEA,,
1/13/2025,5249,CYANOBACTERIA,SYNECHOCOCCUS EPIGLOEICUS,CYANOBACTERIA,CYANOPHYCEAE,SYNECHOCOCCALES,SYNECHOCOCCACEAE,SYNECHOCOCCUS,EPIGLOEICUS,SYNECHOCOCCUS EPIGLOEICUS
1/13/2025,5250,GREEN ALGAE,TETRABAENA SOCIALIS,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,TETRABAENACEAE,TETRABAENA,SOCIALIS,TETRABAENA SOCIALIS
1/13/2025,5251,GREEN ALGAE,TETRADESMUS DIMORPHUS,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRADESMUS,DIMORPHUS,TETRADESMUS DIMORPHUS
1/13/2025,5252,GREEN ALGAE,TETRADESMUS LAGERHEIMII,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRADESMUS,LAGERHEIMII,TETRADESMUS LAGERHEIMII
1/13/2025,5253,GREEN ALGAE,TETRAEDRON LUNULA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,HYDRODICTYACEAE,TETRAEDRON,LUNULA,TETRAEDRON LUNULA
1/13/2025,5254,GREEN ALGAE,TETRASPORA,CHLOROPHYTA,CHLOROPHYCEAE,CHLAMYDOMONADALES,TETRASPORACEAE,TETRASPORA,,
1/13/2025,5255,GREEN ALGAE,TETRASTRUM STAUROGENIIFORME,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,SCENEDESMACEAE,TETRASTRUM,STAUROGENIIFORME,TETRASTRUM STAUROGENIIFORME
1/13/2025,5256,GREEN ALGAE,TREUBARIA SETIGERA,CHLOROPHYTA,CHLOROPHYCEAE,SPHAEROPLEALES,TREUBARIACEAE,TREUBARIA,SETIGERA,TREUBARIA SETIGERA
1/13/2025,5257,DIATOM,ULNARIA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,LICMOPHORALES,ULNARIACEAE,ULNARIA,,
1/13/2025,5258,DIATOM,ULNARIA ULNA,HETEROKONTOPHYTA,BACILLARIOPHYCEAE,LICMOPHORALES,ULNARIACEAE,ULNARIA,ULNA,ULNARIA ULNA
